CensusTract,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LowIncomeTracts,PovertyRate,TractLOWI,Population,County
53033006700,0,0,0,0,3.6,802,22494,Washington County
53033006800,0,0,0,0,4.3,271,6316,Washington County
53033006900,0,0,0,0,4.3,459,10700,Washington County
53033007000,0,0,0,0,5.9,989,16797,Washington County
53033007100,0,0,0,0,9.5,709,7473,Washington County
53033007200,0,0,0,0,8.5,1487,17548,Washington County
53033007300,0,0,0,0,15.3,1585,10384,Washington County
53033007401,0,0,0,0,7.4,1085,14632,Washington County
53033007402,0,0,0,0,15.9,1974,12444,Washington County
53033007500,0,0,0,0,13.5,2051,15193,Washington County
53033007600,0,0,0,0,11.7,1023,8724,Washington County
53033007700,0,0,0,0,6.7,768,11539,Washington County
53033007800,0,0,0,0,5.9,580,9914,Washington County
53033007900,0,0,0,0,19.2,1838,9559,Washington County
53033008001,0,0,0,0,6.9,1103,15907,Washington County
53033008002,0,0,0,1,20.4,1190,5840,Washington County
53033008100,0,0,0,1,25.5,1497,5870,Washington County
53033008200,0,0,0,0,11.2,838,7452,Washington County
53033008300,0,0,0,0,14.1,846,5980,Washington County
53033008400,0,0,0,1,9.1,1075,11796,Washington County
53033008500,0,0,0,0,19.9,712,3575,Washington County
53033008600,0,0,0,1,35.3,2059,5833,Washington County
53033008700,0,1,0,1,24.3,1756,7234,Washington County
53033008800,0,0,0,0,8.7,826,9453,Washington County
53033008900,0,0,0,0,13.4,1478,11030,Washington County
53033009000,0,1,0,1,19.5,1267,6484,Washington County
53033009100,0,0,0,1,17.3,1148,6645,Washington County
53033009200,0,0,0,1,33.2,1511,4551,Washington County
53033009300,0,0,0,0,17,665,3903,Washington County
53033009400,0,0,0,1,17.6,2285,13002,Washington County
53033009500,0,0,0,0,9.5,1450,15307,Washington County
53033009600,0,0,0,0,2.9,634,21642,Washington County
53033009701,0,0,0,0,3.6,715,19994,Washington County
53033009702,0,0,0,0,4.9,462,9367,Washington County
53033009800,0,0,0,0,5.9,785,13238,Washington County
53033009900,0,0,0,0,6.5,1035,15872,Washington County
53033010001,0,1,0,1,13.2,1674,12685,Washington County
53033010002,0,1,0,1,7.5,1316,17655,Washington County
53033010100,0,0,0,0,14.2,2515,17659,Washington County
53033010200,0,0,0,0,4.1,530,12955,Washington County
53033010300,0,1,0,1,23.3,2801,12014,Washington County
53033010401,0,0,0,0,15.9,1201,7540,Washington County
53033010402,0,0,0,0,10.5,1034,9885,Washington County
53033010500,0,0,0,0,6.1,1339,22020,Washington County
53033010600,0,0,0,0,3.7,1179,32095,Washington County
53033010701,1,1,1,1,20.6,1335,6491,Washington County
53033010702,0,1,0,1,35.8,2753,7697,Washington County
53033010800,0,0,0,0,11.6,1114,9594,Washington County
53033010900,0,0,0,0,11,295,2682,Washington County
53033011001,0,1,0,1,43.7,2781,6369,Washington County
53033011002,0,1,0,1,30.7,2594,8449,Washington County
53033011101,0,0,0,1,14.7,2190,14865,Washington County
53033011102,0,0,0,0,14.9,1190,7968,Washington County
53033011200,0,1,0,1,23.8,1823,7647,Washington County
53033011300,1,1,1,1,5.7,2079,36171,Washington County
53033011401,0,1,0,1,12.2,1278,10436,Washington County
53033011402,0,0,0,1,16.9,1496,8857,Washington County
53033011500,0,0,0,0,6.9,556,8075,Washington County
53033011600,0,0,0,0,7.6,958,12568,Washington County
53033011700,0,0,0,0,14.1,1512,10720,Washington County
53033011800,0,1,0,1,19.9,3159,15907,Washington County
53033011900,0,0,0,0,11.6,1837,15823,Washington County
53033012000,0,0,0,0,3.6,266,7355,Washington County
53033012100,0,0,0,0,1.3,145,11464,Washington County
53033020100,0,0,0,0,4.6,464,10183,Washington County
53033020200,0,0,0,0,7.2,752,10502,Washington County
53033020300,0,0,0,0,14.8,1783,12045,Washington County
53033020401,0,0,0,0,6.3,716,11444,Washington County
53033020402,0,0,0,0,7.9,1062,13493,Washington County
53033020500,0,0,0,0,7.1,1806,25616,Washington County
53033020600,0,0,0,0,4.3,527,12388,Washington County
53033020700,0,1,0,1,8.8,963,10887,Washington County
53033020800,0,0,0,0,5.5,505,9150,Washington County
53033020900,0,0,0,0,8.3,723,8718,Washington County
53033021000,0,0,0,0,6.3,969,15473,Washington County
53033021100,0,0,0,0,11.7,1218,10440,Washington County
53033021300,0,0,0,0,7.5,595,7976,Washington County
53033021400,0,0,0,0,3.2,402,12377,Washington County
53033021500,0,0,0,0,4.2,390,9194,Washington County
53033021600,0,0,0,0,8.1,1025,12604,Washington County
53033021700,0,0,0,0,8.5,1937,22858,Washington County
53033021802,0,0,0,0,4.6,814,17533,Washington County
53033021803,0,0,0,0,8.3,987,11858,Washington County
53033021804,0,0,0,0,6.9,723,10420,Washington County
53033021903,0,0,0,0,6.7,1034,15517,Washington County
53033021904,0,0,0,0,9,970,10796,Washington County
53033021905,0,0,0,0,3.2,1145,35998,Washington County
53033021906,0,0,0,0,9.9,741,7509,Washington County
53033022001,0,0,0,0,4.6,526,11397,Washington County
53033022003,0,0,0,0,4.9,675,13686,Washington County
53033022005,0,0,0,0,9.3,680,7338,Washington County
53033022006,0,0,0,0,7.4,580,7861,Washington County
53033022101,0,0,0,0,8.2,759,9224,Washington County
53033022102,0,0,0,0,2.9,357,12144,Washington County
53033022201,0,0,0,0,4.6,559,12198,Washington County
53033022202,0,0,0,0,7.3,780,10747,Washington County
53033022203,0,0,0,0,6.2,589,9561,Washington County
53033022300,0,0,0,0,3.3,129,3855,Washington County
53033022400,0,0,0,0,6.2,899,14504,Washington County
53033022500,0,0,0,0,4.6,893,19365,Washington County
53033022603,0,0,0,0,5.4,915,17033,Washington County
53033022604,0,0,0,0,4.6,592,12993,Washington County
53033022605,0,0,0,0,8.6,911,10615,Washington County
53033022606,0,0,0,0,3.1,725,23397,Washington County
53033022701,0,0,0,0,4.3,418,9717,Washington County
53033022702,0,0,0,0,8.3,374,4493,Washington County
53033022703,0,0,0,0,8.2,251,3045,Washington County
53033022801,0,0,0,0,4.8,1221,25273,Washington County
53033022802,0,0,0,0,7.6,702,9255,Washington County
53033022803,0,0,0,0,5.2,826,15864,Washington County
53033022901,0,0,0,0,4.7,389,8290,Washington County
53033022902,0,0,0,0,3.6,455,12765,Washington County
53033023000,0,0,0,0,5,584,11617,Washington County
53033023100,0,0,0,0,4.6,461,10115,Washington County
53033023201,0,0,0,0,9.2,1065,11559,Washington County
53033023202,0,0,0,1,19.7,1767,8985,Washington County
53033023300,0,0,0,0,11.7,1819,15536,Washington County
53033023401,0,0,0,0,8,877,10976,Washington County
53033023403,0,0,0,0,4.6,382,8224,Washington County
53033023404,0,0,0,0,1.9,159,8410,Washington County
53033023500,0,0,0,0,5.9,478,8066,Washington County
53033023601,0,0,0,0,6.4,622,9745,Washington County
53033023603,0,0,0,0,10.9,1179,10785,Washington County
53033023604,0,1,0,1,13.5,1862,13811,Washington County
53033023700,0,0,0,0,2.3,469,20090,Washington County
53033023801,0,0,0,0,6,475,7936,Washington County
53033023803,0,0,0,0,10.8,722,6712,Washington County
53033023804,0,0,0,0,6.2,832,13350,Washington County
53033023900,0,0,0,0,8.3,955,11470,Washington County
53033024000,0,0,0,0,3.1,746,24155,Washington County
53033024100,0,0,0,0,4.2,373,8947,Washington County
53033024200,0,0,0,0,4.1,218,5364,Washington County
53033024300,0,0,0,0,6.1,1114,18224,Washington County
53033024400,0,0,0,0,5.2,280,5355,Washington County
53033024500,0,0,0,0,3.5,250,7206,Washington County
53033024601,0,0,0,0,3.5,273,7888,Washington County
53033024602,0,0,0,0,4.2,242,5712,Washington County
53033024701,0,0,0,0,6.4,917,14403,Washington County
53033024702,0,0,0,0,5.7,605,10671,Washington County
53033024800,0,0,0,0,9.1,1356,14931,Washington County
53033024901,0,0,0,0,1.5,372,24837,Washington County
53033024902,0,0,0,0,2.7,265,9705,Washington County
53033024903,0,0,0,0,2.7,467,17485,Washington County
53033025001,0,0,0,0,5.2,520,10061,Washington County
53033025003,0,0,0,0,2.6,676,25632,Washington County
53033025005,0,0,0,0,4,570,14236,Washington County
53033025006,0,0,0,0,1.3,535,39635,Washington County
53033025101,0,0,0,0,8.8,1741,19831,Washington County
53033025102,0,0,0,0,4.7,1284,27182,Washington County
53033025200,0,0,0,0,7,1381,19633,Washington County
53033025301,0,0,0,0,9.2,1052,11486,Washington County
53033025302,0,1,0,1,25.9,2470,9536,Washington County
53033025400,0,1,0,1,14.3,2602,18190,Washington County
53033025500,0,1,0,1,11.5,1289,11235,Washington County
53033025601,1,1,1,1,6.7,1299,19447,Washington County
53033025602,0,0,0,0,5.3,659,12466,Washington County
53033025701,1,1,1,1,8.9,1726,19363,Washington County
53033025702,0,0,0,0,3.2,314,9955,Washington County
53033025803,1,1,1,1,8.6,1442,16797,Washington County
53033025804,0,0,0,0,7.5,977,13029,Washington County
53033025805,1,1,1,1,5,1141,22895,Washington County
53033025806,0,0,0,0,10.7,1248,11682,Washington County
53033026001,0,0,0,0,4,892,22513,Washington County
53033026002,1,1,1,1,20.7,3248,15703,Washington County
53033026100,0,1,0,1,12.7,3858,30406,Washington County
53033026200,1,1,1,1,13.4,1606,11986,Washington County
53033026300,0,0,0,0,3.4,351,10313,Washington County
53033026400,0,1,0,1,7.5,2596,34439,Washington County
53033026500,1,1,1,1,31.3,2301,7344,Washington County
53033026600,0,0,0,0,14,754,5392,Washington County
53033026700,0,0,0,0,19.3,1660,8609,Washington County
53033026801,0,1,0,1,14.7,1994,13571,Washington County
53033026802,0,1,0,1,13.2,2033,15367,Washington County
53033027000,0,1,0,1,12.5,918,7332,Washington County
53033027100,0,1,0,1,24.8,1723,6937,Washington County
53033027200,0,1,0,1,23.3,858,3690,Washington County
53033027300,0,1,0,1,18.1,2225,12308,Washington County
53033027400,0,0,0,0,3.9,1105,27979,Washington County
53033027500,0,1,0,1,14.8,1575,10627,Washington County
53033027600,0,0,0,0,10.8,1483,13755,Washington County
53033027701,0,0,0,0,7.7,1167,15214,Washington County
53033027702,0,0,0,0,2.1,735,34663,Washington County
53033027800,0,0,0,0,2.7,171,6257,Washington County
53033027900,0,0,0,0,13.1,1968,14999,Washington County
53033028000,0,0,0,1,22.5,1879,8348,Washington County
53033028100,0,1,0,1,10.5,824,7843,Washington County
53033028200,0,1,0,1,23,2233,9706,Washington County
53033028300,0,0,0,0,5.6,1084,19312,Washington County
53033028402,0,1,0,1,11.6,2243,19358,Washington County
53033028403,1,1,1,1,8.1,1988,24542,Washington County
53033028500,0,1,0,1,10.6,1141,10788,Washington County
53033028600,0,0,0,0,3.6,728,20484,Washington County
53033028700,0,0,0,0,7.8,1233,15757,Washington County
53033028801,0,0,0,0,7.1,674,9515,Washington County
53033028802,1,1,1,1,23.8,2729,11462,Washington County
53033028901,0,0,0,0,7.1,519,7324,Washington County
53033028902,0,1,0,1,26.3,3914,14874,Washington County
53033029001,0,0,0,0,7.3,944,12914,Washington County
53033029003,0,1,0,1,11.1,2328,20944,Washington County
53033029004,0,0,0,1,35.3,2566,7267,Washington County
53033029101,0,0,0,0,9.7,783,8100,Washington County
53033029102,0,0,0,0,6.6,647,9753,Washington County
53033029203,0,1,0,1,23.5,1695,7218,Washington County
53033029204,0,1,0,1,15.4,2451,15912,Washington County
53033029205,1,1,1,1,6.2,1293,20773,Washington County
53033029206,0,1,0,1,22.9,2454,10730,Washington County
53033029303,0,1,0,1,11.8,1807,15374,Washington County
53033029304,0,0,0,0,2.9,665,23195,Washington County
53033029305,0,0,0,0,4.3,638,14737,Washington County
53033029306,0,0,0,0,4.4,382,8762,Washington County
53033029307,0,0,0,0,2.7,609,22792,Washington County
53033029403,0,0,0,0,11,1750,15953,Washington County
53033029405,0,0,0,0,7.9,874,11058,Washington County
53033029406,0,0,0,0,5.7,1033,18118,Washington County
53033029407,0,1,0,1,22.6,1784,7904,Washington County
53033029408,0,1,0,1,19.8,1581,8001,Washington County
53033029502,0,0,0,0,12.9,1833,14232,Washington County
53033029503,0,1,0,1,27.5,4345,15796,Washington County
53033029504,0,1,0,1,25,2682,10714,Washington County
53033029601,0,1,0,1,20.5,2905,14200,Washington County
53033029602,0,0,0,0,3.3,1042,31847,Washington County
53033029700,1,1,1,1,14.2,3351,23519,Washington County
53033029801,1,1,1,1,7.1,2918,41217,Washington County
53033029802,0,0,0,0,10.5,2877,27467,Washington County
53033029901,0,0,0,0,8.2,762,9258,Washington County
53033029902,0,0,0,0,8.1,653,8075,Washington County
53033030003,0,1,0,1,5.6,2115,37949,Washington County
53033030004,0,1,0,1,25.2,3497,13892,Washington County
53033030005,0,1,0,1,14.6,2560,17565,Washington County
53033030006,0,0,0,1,18.1,1681,9274,Washington County
53033030100,0,0,0,0,7.5,1590,21087,Washington County
53033030201,0,1,0,1,7.4,1452,19582,Washington County
53033030202,0,1,0,1,17.7,2420,13706,Washington County
53033030304,0,0,0,0,14.9,1249,8367,Washington County
53033030305,1,1,1,1,20.4,1685,8275,Washington County
53033030306,0,0,0,0,7.3,1152,15810,Washington County
53033030308,0,1,0,1,7.3,2046,28212,Washington County
53033030309,0,1,0,1,6.8,1207,17669,Washington County
53033030310,0,0,0,0,1.8,865,47866,Washington County
53033030311,0,0,0,0,6.1,1307,21358,Washington County
53033030312,0,1,0,1,12.2,1417,11590,Washington County
53033030313,0,0,0,1,24.9,2146,8619,Washington County
53033030314,0,1,0,1,19.4,1762,9072,Washington County
53033030401,0,0,0,0,5.6,1931,34392,Washington County
53033030403,0,0,0,0,7.7,1083,14038,Washington County
53033030404,0,0,0,0,5.7,986,17444,Washington County
53033030501,0,0,0,1,28.4,896,3158,Washington County
53033030503,1,1,1,1,11.5,2114,18375,Washington County
53033030504,0,1,0,1,20.5,1607,7849,Washington County
53033030600,0,0,0,1,14.2,1728,12170,Washington County
53033030700,0,1,0,1,15.8,1451,9156,Washington County
53033030801,0,1,0,1,23.4,3636,15543,Washington County
53033030802,0,1,0,1,18,1294,7202,Washington County
53033030901,1,1,1,1,7.7,1069,13819,Washington County
53033030902,1,1,1,1,6.4,2268,35620,Washington County
53033031000,0,0,0,0,2.9,282,9581,Washington County
53033031100,1,1,1,1,11.8,1960,16661,Washington County
53033031202,0,0,0,0,8.4,1125,13408,Washington County
53033031204,0,0,0,0,2.4,1017,43103,Washington County
53033031205,0,0,0,0,20,1895,9479,Washington County
53033031206,1,1,1,1,7.7,1980,25628,Washington County
53033031301,0,0,0,0,15.5,830,5338,Washington County
53033031302,1,1,1,1,12.3,1643,13305,Washington County
53033031400,0,1,0,1,8.9,1092,12225,Washington County
53033031501,0,0,0,0,6,564,9399,Washington County
53033031502,0,0,0,0,5.5,709,12949,Washington County
53033031601,0,0,0,0,7.9,679,8620,Washington County
53033031603,0,0,0,0,5.2,705,13645,Washington County
53033031604,0,0,0,0,5.1,668,13205,Washington County
53033031605,0,0,0,0,4.3,329,7585,Washington County
53033031703,0,0,0,0,2.8,1052,38011,Washington County
53033031704,0,0,0,0,5.4,1637,30184,Washington County
53033031705,0,0,0,0,3.2,440,13920,Washington County
53033031706,0,0,0,0,9.2,1361,14856,Washington County
53033031800,0,0,0,0,4.7,802,16896,Washington County
53033031903,0,0,0,0,2.7,713,26160,Washington County
53033031904,0,0,0,0,8.1,423,5217,Washington County
53033031906,0,0,0,0,6.5,351,5435,Washington County
53033031907,0,0,0,0,8.7,1212,13889,Washington County
53033031908,0,0,0,0,8,957,11928,Washington County
53033031909,0,0,0,0,3.6,294,8232,Washington County
53033032002,0,0,0,0,6.6,333,5070,Washington County
53033032003,0,0,0,0,5,754,15004,Washington County
53033032005,0,0,0,0,2.7,582,21908,Washington County
53033032006,0,0,0,0,9.4,911,9642,Washington County
53033032007,0,0,0,0,1.2,274,23085,Washington County
53033032008,0,0,0,0,4,474,11796,Washington County
53033032010,0,0,0,0,6.8,609,8929,Washington County
53033032011,0,0,0,0,2.8,191,6854,Washington County
53033032102,0,0,0,0,5.1,686,13463,Washington County
53033032103,1,1,1,1,15.1,1556,10317,Washington County
53033032104,0,0,0,0,13.5,1365,10111,Washington County
53033032203,0,0,0,0,2.4,352,14751,Washington County
53033032207,0,0,0,0,2.3,273,11921,Washington County
53033032208,0,0,0,0,4.5,1186,26198,Washington County
53033032210,0,0,0,0,6,1478,24698,Washington County
53033032211,0,0,0,0,1.5,114,7861,Washington County
53033032212,0,0,0,0,2.6,314,11899,Washington County
53033032213,0,0,0,0,0.1,114,82403,Washington County
53033032214,0,0,0,0,1.6,222,13615,Washington County
53033032215,0,0,0,0,4.1,354,8693,Washington County
53033032307,0,0,0,0,2.2,263,12140,Washington County
53033032309,0,0,0,0,7.3,1137,15614,Washington County
53033032311,0,0,0,0,1.3,832,65875,Washington County
53033032313,0,0,0,0,4.7,665,14012,Washington County
53033032315,0,0,0,0,3.3,470,14100,Washington County
53033032316,0,0,0,0,2.7,413,15420,Washington County
53033032317,0,0,0,0,2.9,325,11370,Washington County
53033032318,0,0,0,0,2,268,13525,Washington County
53033032319,0,0,0,0,5,632,12707,Washington County
53033032320,0,0,0,0,1.5,150,9820,Washington County
53033032321,0,0,0,0,2.7,249,9194,Washington County
53033032322,0,0,0,0,0.3,88,31328,Washington County
53033032323,0,0,0,0,3.3,254,7735,Washington County
53033032324,0,0,0,0,4.4,609,13832,Washington County
53033032325,0,0,0,0,10.4,1010,9753,Washington County
53033032326,0,0,0,0,5.9,326,5493,Washington County
53033032327,0,0,0,0,2,275,14089,Washington County
53033032328,0,0,0,0,3.6,357,10042,Washington County
53033032329,0,0,0,0,2.1,528,24718,Washington County
53033032401,0,0,0,0,2.9,421,14728,Washington County
53033032402,0,0,0,0,3.1,581,18943,Washington County
53033032500,0,0,0,0,4.2,805,19252,Washington County
53033032601,0,0,0,0,1.2,378,30278,Washington County
53033032602,0,0,0,0,1.3,404,30499,Washington County
53033032702,0,0,0,0,4.4,424,9689,Washington County
53033032703,0,0,0,0,3.7,285,7753,Washington County
53033032704,0,0,0,0,14.6,1783,12218,Washington County
53033032800,0,0,0,0,2.3,332,14702,Washington County
53035080101,0,0,0,0,17.3,944,5454,Washington County
53035080102,0,1,0,1,14.9,2222,14951,Washington County
53035080200,0,1,0,1,18.4,1606,8723,Washington County
53035080300,0,1,0,1,15.8,1238,7848,Washington County
53035080400,0,0,0,0,13.4,898,6681,Washington County
