CensusTract,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,zip,Shortage_PF
42003413202,1,2866,1218,0,0,0,0,0,0,0,0,0,3.3,114306,0,1,0,1,0,0,0,0,388,656,508,2757,14,56,0,0,39,29,65,58,15090,0.301915476
42003413500,1,6164,2762,0,603,9.78,0,0,0,0,1,0,6.7,96375,1,1,1,1,1,0,0,1,1049,912,1326,5527,212,325,1,6,93,66,323,51,15090,0.301915476
42003411000,1,6915,2415,0,0,0,0,0,0,0,0,0,3.5,161301,1,1,1,1,1,0,0,0,879,2060,657,6254,85,456,3,8,109,152,43,31,15005,5.618867925
42007601800,1,7360,3130,0,0,0,0,0,0,0,0,0,4.1,75814,1,1,1,1,1,0,0,0,1000,1331,1481,7236,24,37,2,3,58,33,68,127,15005,5.618867925
42007603700,1,4135,1897,0,180,4.35,0,1,0,0,0,1,10.6,58929,0,1,0,1,0,0,0,0,1029,711,1031,4005,63,13,0,4,50,38,91,112,15005,5.618867925
42007603801,1,2822,1096,0,0,0,0,0,0,0,0,0,3.5,91739,1,1,1,1,1,0,0,0,473,568,380,2767,24,12,1,0,18,28,10,67,15005,5.618867925
42007603802,1,3015,1180,0,0,0,0,0,0,0,0,0,2.1,105375,1,1,1,1,1,0,0,0,229,593,469,2952,20,16,0,4,23,21,28,59,15005,5.618867925
42007603803,0,3133,1347,0,0,0,0,0,0,0,0,0,4.5,82614,0,0,0,0,0,0,0,0,392,516,663,3087,14,6,0,5,21,19,58,106,15005,5.618867925
42007603900,1,3197,1373,0,0,0,0,0,0,0,0,0,2.6,96223,1,1,1,1,1,0,0,0,465,641,634,3052,76,23,2,0,44,40,25,80,15005,5.618867925
42003412001,1,8605,3030,0,0,0,0,0,0,0,1,0,3.3,137625,1,1,1,1,1,0,0,1,514,2614,861,7196,120,1115,1,16,157,152,140,25,15237,159.9102564
42003412002,1,4865,1693,0,0,0,0,0,0,0,0,0,1.4,169844,1,1,1,1,1,0,0,0,177,1336,594,4502,43,282,6,0,32,50,30,33,15237,159.9102564
42003413100,1,6609,2581,0,191,2.89,0,0,0,0,0,0,7.6,138125,1,1,1,1,1,0,0,0,820,1531,881,5883,123,495,9,10,89,115,70,136,15237,159.9102564
42003413201,1,3737,1591,0,0,0,0,0,0,0,0,0,4.7,105972,0,1,0,1,0,0,0,0,373,767,600,3494,47,139,0,4,53,32,38,7,15237,159.9102564
42003413202,1,2866,1218,0,0,0,0,0,0,0,0,0,3.3,114306,0,1,0,1,0,0,0,0,388,656,508,2757,14,56,0,0,39,29,65,58,15237,159.9102564
42003413300,1,4742,1857,0,164,3.46,0,0,0,0,0,0,2.1,107478,1,1,1,1,1,0,0,0,363,1010,966,4476,46,167,0,5,48,37,104,38,15237,159.9102564
42003413400,1,4339,1650,0,42,0.97,0,0,0,0,0,0,3.2,109688,1,1,1,1,1,0,0,0,559,1034,764,4002,31,254,1,0,51,32,60,27,15237,159.9102564
42003413500,1,6164,2762,0,603,9.78,0,0,0,0,1,0,6.7,96375,1,1,1,1,1,0,0,1,1049,912,1326,5527,212,325,1,6,93,66,323,51,15237,159.9102564
42003427100,1,5510,2189,0,6,0.11,0,0,0,0,0,0,4.8,111806,1,1,1,1,1,0,0,0,584,1141,870,5366,29,57,0,2,56,48,62,20,15237,159.9102564
42003429100,1,2510,1130,0,99,3.94,0,0,0,0,0,0,6.9,101477,1,1,1,1,1,0,0,0,467,431,423,2309,104,46,2,2,47,33,90,42,15237,159.9102564
42003429201,1,4310,1740,0,219,5.08,0,0,0,0,0,0,4,110144,0,1,0,1,0,0,0,0,545,804,811,3925,104,213,0,2,66,55,141,31,15237,159.9102564
42003429202,1,4365,1887,0,0,0,0,0,0,0,0,0,3.3,101852,0,1,0,1,0,0,0,0,515,899,801,4175,51,87,5,2,45,39,42,21,15237,159.9102564
42003429300,1,5644,2503,0,227,4.02,0,0,0,0,0,0,5.3,96385,0,1,0,1,0,0,0,0,906,907,1502,5448,59,83,0,7,47,42,137,60,15237,159.9102564
42003429400,1,4265,1922,0,6,0.14,0,0,0,0,0,0,4,92222,0,1,0,1,0,0,0,0,790,773,787,4155,35,21,0,4,50,45,15,142,15237,159.9102564
42003429500,1,4212,2351,0,3,0.07,0,0,0,0,0,0,6.1,87404,0,1,0,1,0,0,0,0,1037,536,1108,3793,135,222,2,6,54,74,333,208,15237,159.9102564
42003430200,1,4667,2091,0,8,0.17,0,0,0,0,0,0,5.2,79459,0,0,0,0,0,0,0,0,1129,993,724,4481,60,27,2,1,96,38,136,307,15237,159.9102564
42003435000,1,2449,1123,0,72,2.94,0,0,0,0,0,0,4.9,79000,1,1,1,1,1,0,0,0,517,508,319,2248,108,41,0,0,52,25,63,73,15237,159.9102564
42003437000,1,4757,1823,0,104,2.19,0,0,0,0,0,0,4.9,125441,1,1,1,1,1,0,0,0,714,1190,426,4461,87,149,0,0,60,81,15,50,15237,159.9102564
42003473100,1,4734,2135,0,4,0.08,0,0,0,0,1,0,5.7,134097,0,1,0,1,0,0,0,1,629,1109,701,4465,59,117,4,3,86,106,183,169,15237,159.9102564
42003563800,0,3806,1825,0,138,3.63,0,0,0,0,1,0,4.1,110272,0,0,0,0,0,0,0,1,397,642,1383,3684,43,33,0,2,44,27,208,25,15237,159.9102564
42003414200,1,5965,2276,0,8,0.13,0,0,0,0,0,0,5.6,98750,1,1,1,1,1,0,0,0,692,1456,1017,5792,22,97,0,3,51,42,66,147,15116,1.657562408
42003415001,0,4708,1708,0,131,2.78,0,0,0,0,0,0,4.2,116776,0,0,0,0,0,0,0,0,453,1204,699,4264,71,288,0,7,78,86,40,107,15116,1.657562408
42003415002,1,2545,958,0,102,4.01,0,0,0,0,0,0,5.1,112431,1,1,1,1,1,0,0,0,200,575,464,2377,28,117,0,2,21,33,17,47,15116,1.657562408
42003421200,1,4304,1695,0,0,0,0,0,0,0,0,0,5.9,112955,1,1,1,1,1,0,0,0,552,985,734,4039,37,183,0,2,43,72,69,87,15116,1.657562408
42003426300,1,6037,2438,0,7,0.12,0,0,0,0,0,0,2,94803,1,1,1,1,1,0,0,0,713,1213,1290,5921,39,24,2,2,49,37,69,53,15116,1.657562408
42003426400,1,4581,2033,0,10,0.22,0,0,0,0,0,0,6.2,88333,0,1,0,1,0,0,0,0,604,880,888,4488,18,21,0,2,52,30,50,126,15116,1.657562408
42003426700,1,2361,1141,0,4,0.17,0,0,0,0,0,0,4.5,79306,0,1,0,1,0,0,0,0,404,345,446,2239,24,69,0,0,29,17,22,58,15116,1.657562408
42003426800,1,5369,2060,0,0,0,0,0,0,0,0,0,2.9,109309,1,1,1,1,1,0,0,0,382,1169,1083,5222,47,52,3,5,40,59,47,0,15116,1.657562408
42003427100,1,5510,2189,0,6,0.11,0,0,0,0,0,0,4.8,111806,1,1,1,1,1,0,0,0,584,1141,870,5366,29,57,0,2,56,48,62,20,15116,1.657562408
42003429201,1,4310,1740,0,219,5.08,0,0,0,0,0,0,4,110144,0,1,0,1,0,0,0,0,545,804,811,3925,104,213,0,2,66,55,141,31,15116,1.657562408
42003429202,1,4365,1887,0,0,0,0,0,0,0,0,0,3.3,101852,0,1,0,1,0,0,0,0,515,899,801,4175,51,87,5,2,45,39,42,21,15116,1.657562408
42003415001,0,4708,1708,0,131,2.78,0,0,0,0,0,0,4.2,116776,0,0,0,0,0,0,0,0,453,1204,699,4264,71,288,0,7,78,86,40,107,15238,0.430384543
42003415002,1,2545,958,0,102,4.01,0,0,0,0,0,0,5.1,112431,1,1,1,1,1,0,0,0,200,575,464,2377,28,117,0,2,21,33,17,47,15238,0.430384543
42003419000,1,2921,1391,0,234,8.01,0,0,0,0,1,0,9.4,86734,1,1,1,1,1,0,0,1,572,376,946,2854,18,21,1,1,26,32,125,87,15238,0.430384543
42003420000,1,1432,830,0,0,0,1,1,1,1,1,1,14.4,44118,1,1,1,1,1,0,0,1,750,203,308,1330,27,57,0,2,16,12,131,156,15238,0.430384543
42003421100,1,4103,1733,0,5,0.12,0,0,0,0,1,0,4.6,115978,1,1,1,1,1,0,0,1,809,913,990,3791,16,235,0,4,57,53,146,64,15238,0.430384543
42003421200,1,4304,1695,0,0,0,0,0,0,0,0,0,5.9,112955,1,1,1,1,1,0,0,0,552,985,734,4039,37,183,0,2,43,72,69,87,15238,0.430384543
42003422000,1,5388,2063,0,0,0,0,0,0,0,0,0,0.6,179390,1,1,1,1,1,0,0,0,273,1481,941,4950,46,307,3,6,76,75,23,23,15238,0.430384543
42003423000,1,2801,1376,0,0,0,0,0,0,0,0,0,4.3,117784,0,1,0,1,0,0,0,0,468,582,402,2568,40,151,0,1,41,52,65,22,15238,0.430384543
42003429100,1,2510,1130,0,99,3.94,0,0,0,0,0,0,6.9,101477,1,1,1,1,1,0,0,0,467,431,423,2309,104,46,2,2,47,33,90,42,15238,0.430384543
42003980000,1,540,304,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,80,62,432,21,81,0,1,5,7,0,0,15238,0.430384543
42003416000,1,1636,795,0,0,0,0,1,0,0,0,1,9.5,56118,0,1,0,1,0,0,0,0,445,227,380,1629,3,1,0,2,1,10,49,93,15144,0.431833445
42003417100,1,2145,973,0,0,0,0,0,0,0,0,0,9.1,66250,1,1,1,1,1,0,0,0,424,365,411,2122,4,3,0,2,14,9,33,104,15144,0.431833445
42003417200,1,1260,633,0,0,0,0,0,0,0,1,0,14.8,65764,1,1,1,1,1,0,0,1,417,221,211,1222,15,1,0,1,21,10,114,135,15144,0.431833445
42003421100,1,4103,1733,0,5,0.12,0,0,0,0,1,0,4.6,115978,1,1,1,1,1,0,0,1,809,913,990,3791,16,235,0,4,57,53,146,64,15317,502.3684211
42125741100,0,4141,1627,0,7,0.17,0,0,0,0,0,0,3.2,93542,0,0,0,0,0,0,0,0,640,874,603,4026,60,14,0,5,36,32,37,99,15317,502.3684211
42125741300,0,3346,1514,0,0,0,0,0,0,0,0,0,4.1,83526,0,0,0,0,0,0,0,0,488,600,588,3186,75,36,2,4,43,21,32,86,15317,502.3684211
42125742100,1,6081,2489,0,325,5.34,0,0,0,0,1,0,5.4,79432,1,1,1,1,1,0,0,1,1233,1079,1461,5758,214,9,0,7,93,57,168,267,15317,502.3684211
42125742200,0,1737,703,0,0,0,0,0,0,0,0,0,8,64866,0,0,0,0,0,0,0,0,351,346,275,1673,7,10,1,4,42,45,19,54,15317,502.3684211
42125744100,1,5675,2590,0,4,0.07,0,0,0,0,1,0,10.5,66324,1,1,1,1,1,0,0,1,1752,1265,979,4928,458,49,1,11,228,89,249,300,15317,502.3684211
42125744200,1,3317,1528,0,3,0.09,0,0,0,0,0,0,11,62742,0,1,0,1,0,0,0,0,1065,638,483,2929,228,45,0,2,113,73,73,168,15317,502.3684211
42125745100,1,8564,3535,0,97,1.13,0,0,0,0,0,0,3.3,104271,1,1,1,1,1,0,0,0,935,2016,1308,8142,174,127,2,6,113,107,38,175,15317,502.3684211
42125745200,0,4844,1897,0,109,2.25,0,0,0,0,0,0,2.7,115500,0,0,0,0,0,0,0,0,569,977,994,4724,43,30,0,2,45,39,62,68,15317,502.3684211
42125746100,1,6096,2293,0,6,0.1,0,0,0,0,0,0,1.7,113495,1,1,1,1,1,0,0,0,676,1586,917,5951,30,76,0,2,37,60,13,32,15317,502.3684211
42125746200,1,4223,1529,0,0,0,0,0,0,0,0,0,1.4,127991,0,1,0,1,0,0,0,0,231,1113,660,4054,15,115,0,6,33,43,19,33,15317,502.3684211
42125746301,1,5455,1815,0,228,4.18,0,0,0,0,0,0,0.8,144625,1,1,1,1,1,0,0,0,167,1478,948,5230,47,75,0,2,101,109,62,15,15317,502.3684211
42125795800,0,3784,1384,0,0,0,0,0,0,0,0,0,3.7,120719,0,0,0,0,0,0,0,0,629,1042,488,3636,62,34,0,4,48,29,7,44,15317,502.3684211
42003423000,1,2801,1376,0,0,0,0,0,0,0,0,0,4.3,117784,0,1,0,1,0,0,0,0,468,582,402,2568,40,151,0,1,41,52,65,22,15229,3.113384956
42003429100,1,2510,1130,0,99,3.94,0,0,0,0,0,0,6.9,101477,1,1,1,1,1,0,0,0,467,431,423,2309,104,46,2,2,47,33,90,42,15229,3.113384956
42003429300,1,5644,2503,0,227,4.02,0,0,0,0,0,0,5.3,96385,0,1,0,1,0,0,0,0,906,907,1502,5448,59,83,0,7,47,42,137,60,15229,3.113384956
42003429400,1,4265,1922,0,6,0.14,0,0,0,0,0,0,4,92222,0,1,0,1,0,0,0,0,790,773,787,4155,35,21,0,4,50,45,15,142,15229,3.113384956
42003429600,1,3428,1546,0,128,3.73,0,0,0,0,0,0,4.7,83542,0,1,0,1,0,0,0,0,525,637,529,3153,124,78,0,7,66,46,40,47,15229,3.113384956
42003429700,1,2371,1046,0,4,0.17,0,0,0,0,0,0,5.1,86250,0,1,0,1,0,0,0,0,387,443,510,2292,35,15,1,0,28,16,41,86,15229,3.113384956
42003430100,1,2104,919,0,0,0,0,0,0,0,0,0,10.7,80250,0,1,0,1,0,0,0,0,561,471,210,2017,54,9,0,1,23,30,32,60,15229,3.113384956
42003430200,1,4667,2091,0,8,0.17,0,0,0,0,0,0,5.2,79459,0,0,0,0,0,0,0,0,1129,993,724,4481,60,27,2,1,96,38,136,307,15229,3.113384956
42003431400,1,1902,901,0,7,0.37,0,0,0,0,0,0,9.9,68750,0,0,0,0,0,0,0,0,396,368,221,1698,133,10,0,1,60,24,175,169,15229,3.113384956
42003427000,1,3744,1786,0,20,0.53,1,1,1,1,1,1,18,44423,1,1,1,1,1,0,0,1,1531,782,529,3487,143,9,0,10,95,52,414,507,15209,15.53145336
42003427100,1,5510,2189,0,6,0.11,0,0,0,0,0,0,4.8,111806,1,1,1,1,1,0,0,0,584,1141,870,5366,29,57,0,2,56,48,62,20,15209,15.53145336
42003427200,1,4899,2184,0,90,1.84,0,0,0,0,1,0,12.4,77303,0,1,0,1,0,0,0,1,1047,877,965,4759,49,44,0,7,40,43,153,152,15209,15.53145336
42003428100,1,1242,529,0,0,0,0,0,0,0,0,0,5.9,72700,1,1,1,1,1,0,0,0,322,197,246,1216,3,3,0,10,10,7,47,7,15209,15.53145336
42003428200,1,2091,916,0,0,0,0,0,0,0,0,0,2.8,83100,1,1,1,1,1,0,0,0,299,356,418,2040,34,8,0,0,9,7,37,51,15209,15.53145336
42003429100,1,2510,1130,0,99,3.94,0,0,0,0,0,0,6.9,101477,1,1,1,1,1,0,0,0,467,431,423,2309,104,46,2,2,47,33,90,42,15209,15.53145336
42003429202,1,4365,1887,0,0,0,0,0,0,0,0,0,3.3,101852,0,1,0,1,0,0,0,0,515,899,801,4175,51,87,5,2,45,39,42,21,15209,15.53145336
42003474101,1,3601,1280,0,0,0,0,0,0,0,0,0,3.4,138462,1,1,1,1,1,0,0,0,386,994,465,3228,43,269,0,3,58,50,10,53,15209,15.53145336
42003481000,1,3403,1464,0,0,0,0,1,0,1,1,1,28.9,35149,0,1,0,1,0,0,0,1,2009,850,370,2090,1119,39,0,10,145,65,541,613,15209,15.53145336
42003439000,0,1388,532,0,0,0,0,0,0,0,0,0,4.8,110000,0,0,0,0,0,0,0,0,184,329,210,1307,37,18,2,1,23,18,0,12,15003,0.57637245
42003447000,1,1634,601,0,0,0,0,0,0,0,0,0,3.7,107045,1,1,1,1,1,0,0,0,226,447,232,1497,57,43,0,4,33,34,24,29,15003,0.57637245
42003448000,1,1218,563,0,0,0,0,1,0,0,0,1,21.4,57891,0,1,0,1,0,0,0,0,424,257,219,1048,93,18,0,1,58,28,86,92,15003,0.57637245
42007603803,0,3133,1347,0,0,0,0,0,0,0,0,0,4.5,82614,0,0,0,0,0,0,0,0,392,516,663,3087,14,6,0,5,21,19,58,106,15003,0.57637245
42007603900,1,3197,1373,0,0,0,0,0,0,0,0,0,2.6,96223,1,1,1,1,1,0,0,0,465,641,634,3052,76,23,2,0,44,40,25,80,15003,0.57637245
42007604000,1,2562,1178,0,4,0.16,1,1,1,1,1,1,15.1,42019,1,1,1,1,1,0,0,1,1259,616,356,1929,492,6,1,1,133,42,144,319,15003,0.57637245
42007604100,1,2864,1326,0,12,0.42,1,1,1,1,1,1,13.1,49886,1,1,1,1,1,0,0,1,1620,646,414,2121,564,17,1,5,156,89,298,389,15003,0.57637245
42007604200,1,1624,785,0,4,0.25,1,1,1,1,1,1,15.3,55972,1,1,1,1,1,0,0,1,543,300,314,1413,143,6,0,0,62,42,116,184,15003,0.57637245
42003448000,1,1218,563,0,0,0,0,1,0,0,0,1,21.4,57891,0,1,0,1,0,0,0,0,424,257,219,1048,93,18,0,1,58,28,86,92,15056,5.971830986
42003449000,1,2640,1067,0,4,0.15,0,0,0,0,0,0,4.1,83393,1,1,1,1,1,0,0,0,430,568,473,2502,57,38,0,5,38,36,20,53,15108,0.113525326
42003450700,1,3137,1469,0,53,1.69,0,1,0,0,0,1,9.8,56768,0,1,0,1,0,0,0,0,1146,597,518,2796,213,14,7,6,101,51,192,216,15108,0.113525326
42003450800,1,2540,1278,0,1,0.04,0,0,0,0,0,1,18.9,53933,0,0,0,0,0,0,0,0,1367,479,533,1922,466,6,0,4,142,53,145,180,15108,0.113525326
42003451101,1,3639,1518,0,48,1.32,0,0,0,0,0,0,6,109792,1,1,1,1,1,0,0,0,478,798,524,3464,62,53,0,1,59,47,59,72,15108,0.113525326
42003451102,1,5627,1962,0,1190,21.15,0,0,0,0,0,0,5.6,88906,1,1,1,1,1,0,0,0,869,952,589,4779,476,174,0,4,194,148,60,109,15108,0.113525326
42003451104,1,3590,1242,0,17,0.47,0,0,0,0,0,0,1,120739,1,1,1,1,1,0,0,0,108,1010,225,3356,110,61,1,3,59,49,63,0,15108,0.113525326
42003451105,1,4196,2169,0,18,0.43,0,0,0,0,1,0,8.5,109426,1,1,1,1,1,0,0,1,1252,698,570,3618,225,199,0,9,145,132,198,108,15108,0.113525326
42003451300,1,7133,2755,0,49,0.69,0,0,0,0,0,0,3.1,119904,1,1,1,1,1,0,0,0,742,1711,1202,6495,213,272,5,7,141,112,64,48,15108,0.113525326
42003452000,1,5060,2092,0,8,0.16,0,0,0,0,0,0,6.2,95208,1,1,1,1,1,0,0,0,1148,1139,648,4862,98,37,0,4,59,42,95,292,15108,0.113525326
42003453004,1,6955,3048,0,3,0.04,0,0,0,0,0,0,16.1,85208,1,1,1,1,1,0,0,0,1466,1511,520,6202,314,292,2,10,135,116,44,377,15108,0.113525326
42003459101,1,1708,662,0,4,0.23,0,0,0,0,0,0,13.9,77708,1,1,1,1,1,0,0,0,412,436,289,1532,134,15,0,0,27,10,58,19,15108,0.113525326
42003459102,1,5658,2189,0,209,3.69,0,0,0,0,0,0,4.9,110313,1,1,1,1,1,0,0,0,774,1151,716,5304,113,160,0,0,81,62,0,104,15108,0.113525326
42003459201,1,5988,2801,0,101,1.69,0,0,0,0,1,0,4.7,107546,1,1,1,1,1,0,0,1,954,1022,973,5369,199,310,1,7,102,123,129,79,15108,0.113525326
42003460001,1,4250,1925,0,6,0.14,0,0,0,0,1,0,2.9,90739,1,1,1,1,1,0,0,1,778,700,1056,4136,49,25,0,2,38,27,140,79,15108,0.113525326
42003460002,1,3422,1370,0,12,0.35,0,0,0,0,0,0,2.9,82857,0,1,0,1,0,0,0,0,856,666,602,3299,48,37,1,3,34,18,130,66,15108,0.113525326
42003449000,1,2640,1067,0,4,0.15,0,0,0,0,0,0,4.1,83393,1,1,1,1,1,0,0,0,430,568,473,2502,57,38,0,5,38,36,20,53,15001,0.623931202
42007602900,0,2891,1055,0,8,0.28,0,0,0,0,0,0,9,71250,0,0,0,0,0,0,0,0,707,724,349,2841,13,4,3,4,26,21,36,65,15001,0.623931202
42007603000,0,3064,1171,0,26,0.85,0,0,0,0,0,0,4.7,73693,0,0,0,0,0,0,0,0,646,589,428,3007,18,7,0,5,27,34,51,97,15001,0.623931202
42007603202,1,7089,2656,0,138,1.95,0,0,0,0,1,0,2,96990,1,1,1,1,1,0,0,1,1028,1675,1099,6734,196,56,1,4,98,88,106,139,15001,0.623931202
42007604500,1,2286,1015,0,46,2.01,1,1,1,1,1,1,54.2,,1,1,1,1,1,0,0,1,1615,575,391,343,1876,1,1,5,60,25,437,488,15001,0.623931202
42007604600,1,3025,1522,0,2,0.07,0,1,0,1,1,1,26.7,56250,0,1,0,1,0,0,0,1,1320,523,804,2407,502,31,0,0,85,18,157,366,15001,0.623931202
42007604700,1,1493,726,0,16,1.07,0,0,0,0,0,1,17.2,43750,0,0,0,0,0,0,0,0,552,246,311,1192,234,2,0,1,64,34,75,96,15001,0.623931202
42007604800,1,4414,1905,0,0,0,0,0,0,0,0,0,9,85580,1,1,1,1,1,0,0,0,903,893,922,4226,127,3,0,2,56,43,49,180,15001,0.623931202
42007604901,1,4171,1611,0,333,7.98,0,0,0,0,0,0,7.2,78611,1,1,1,1,1,0,0,0,895,809,749,3802,293,13,0,2,61,63,65,125,15001,0.623931202
42007604902,1,4483,1970,0,6,0.13,0,0,0,0,0,0,3.6,75984,1,1,1,1,1,0,0,0,702,794,930,4351,55,29,0,7,41,45,44,160,15001,0.623931202
42007605001,0,2503,977,0,0,0,0,0,0,0,0,0,9.1,74355,0,0,0,0,0,0,0,0,713,547,328,2459,11,5,0,11,17,13,19,94,15001,0.623931202
42007605002,0,3820,1429,0,10,0.26,0,0,0,0,0,0,7.6,81324,0,0,0,0,0,0,0,0,742,890,509,3754,27,9,1,4,25,27,15,149,15001,0.623931202
42007605500,1,5254,2222,0,163,3.1,0,0,0,0,0,0,11.2,91875,1,1,1,1,1,0,0,0,1298,925,1081,4912,215,54,0,1,72,71,143,254,15001,0.623931202
42007605700,1,2634,1090,0,5,0.19,1,1,1,1,1,1,32.7,38958,1,1,1,1,1,0,0,1,1073,678,368,1493,1033,8,1,4,95,48,215,376,15001,0.623931202
42003452000,1,5060,2092,0,8,0.16,0,0,0,0,0,0,6.2,95208,1,1,1,1,1,0,0,0,1148,1139,648,4862,98,37,0,4,59,42,95,292,15126,1.418501113
42003453003,0,1893,731,0,0,0,0,0,0,0,0,0,6.1,99479,0,0,0,0,0,0,0,0,358,459,318,1827,17,18,1,1,29,19,24,40,15126,1.418501113
42003453004,1,6955,3048,0,3,0.04,0,0,0,0,0,0,16.1,85208,1,1,1,1,1,0,0,0,1466,1511,520,6202,314,292,2,10,135,116,44,377,15126,1.418501113
42003564000,0,5469,2198,0,0,0,0,0,0,0,0,0,3.7,113884,0,0,0,0,0,0,0,0,1060,1391,621,5280,78,37,3,8,63,68,69,78,15126,1.418501113
42007605001,0,2503,977,0,0,0,0,0,0,0,0,0,9.1,74355,0,0,0,0,0,0,0,0,713,547,328,2459,11,5,0,11,17,13,19,94,15126,1.418501113
42125714000,0,2844,1169,0,0,0,0,0,0,0,0,1,12.9,60521,0,0,0,0,0,0,0,0,990,586,493,2776,29,6,2,2,29,11,10,149,15126,1.418501113
42003456001,1,3523,1259,0,0,0,0,0,0,0,0,0,3.6,120524,1,1,1,1,1,0,0,0,411,1030,314,3359,53,73,0,1,37,31,0,26,15057,200.8918919
42003456003,1,6101,2361,0,7,0.11,0,0,0,0,1,0,5.3,117679,1,1,1,1,1,0,0,1,761,1656,779,5578,100,333,2,4,84,53,147,102,15057,200.8918919
42003564000,0,5469,2198,0,0,0,0,0,0,0,0,0,3.7,113884,0,0,0,0,0,0,0,0,1060,1391,621,5280,78,37,3,8,63,68,69,78,15057,200.8918919
42125713700,0,4476,1889,0,0,0,0,0,0,0,1,0,14,67188,0,0,0,0,0,0,0,1,1461,922,820,4332,51,13,0,1,79,52,121,228,15057,200.8918919
42125714000,0,2844,1169,0,0,0,0,0,0,0,0,1,12.9,60521,0,0,0,0,0,0,0,0,990,586,493,2776,29,6,2,2,29,11,10,149,15057,200.8918919
42125715700,1,1766,796,0,16,0.91,0,0,0,0,0,1,11.3,54417,0,0,0,0,0,0,0,0,509,340,333,1672,55,10,5,3,21,17,75,198,15057,200.8918919
42125722700,0,3515,1399,0,0,0,0,0,0,0,0,0,2.8,81691,0,0,0,0,0,0,0,0,972,713,606,3411,69,6,0,0,29,21,75,152,15057,200.8918919
42125741100,0,4141,1627,0,7,0.17,0,0,0,0,0,0,3.2,93542,0,0,0,0,0,0,0,0,640,874,603,4026,60,14,0,5,36,32,37,99,15057,200.8918919
42125795800,0,3784,1384,0,0,0,0,0,0,0,0,0,3.7,120719,0,0,0,0,0,0,0,0,629,1042,488,3636,62,34,0,4,48,29,7,44,15057,200.8918919
42003458000,1,7080,3095,0,19,0.27,0,0,0,0,1,0,3.2,107340,1,1,1,1,1,0,0,1,850,1333,1434,6676,90,237,6,3,68,69,143,151,15106,0.787518837
42003459201,1,5988,2801,0,101,1.69,0,0,0,0,1,0,4.7,107546,1,1,1,1,1,0,0,1,954,1022,973,5369,199,310,1,7,102,123,129,79,15106,0.787518837
42003468700,1,1759,826,0,1,0.06,1,1,1,1,1,1,13.4,61563,1,1,1,1,1,0,0,1,431,295,286,1631,79,7,0,0,42,19,116,84,15106,0.787518837
42003468800,1,2572,1242,0,8,0.31,0,0,0,0,1,0,19.7,62750,1,1,1,1,1,0,0,1,1056,468,332,2306,151,24,5,3,83,52,184,252,15106,0.787518837
42003468900,1,3641,1832,0,7,0.19,0,0,0,0,0,0,15.5,64607,0,1,0,1,0,0,0,0,1357,667,696,3051,359,98,1,10,122,59,297,271,15106,0.787518837
42003469000,1,4432,1958,0,3,0.07,0,0,0,0,0,0,9.9,98346,1,1,1,1,1,0,0,0,868,759,944,4195,78,112,1,3,43,51,85,89,15106,0.787518837
42003470300,1,3933,1682,0,286,7.27,0,0,0,0,0,0,6,79777,0,1,0,1,0,0,0,0,763,653,1217,3719,57,115,1,2,39,20,74,136,15106,0.787518837
42003470400,1,3063,1374,0,0,0,0,0,0,0,0,0,2.8,90063,1,1,1,1,1,0,0,0,305,599,690,2979,23,35,3,3,20,26,110,32,15106,0.787518837
42003470502,1,2971,1272,0,170,5.72,0,0,0,0,0,0,1.9,94702,0,1,0,1,0,0,0,0,354,506,859,2748,54,120,0,1,48,28,71,56,15106,0.787518837
42003470600,1,3103,1477,0,16,0.52,0,0,0,0,0,0,13.1,66473,0,1,0,1,0,0,0,0,763,599,542,2915,105,17,0,1,65,31,112,111,15106,0.787518837
42003471000,1,1244,617,0,0,0,0,0,0,0,0,1,6.7,55208,0,0,0,0,0,0,0,0,425,223,214,1193,29,5,0,0,17,19,62,79,15106,0.787518837
42003562800,1,1597,769,0,52,3.26,1,1,1,0,0,1,20.3,60139,1,1,1,1,1,0,0,0,717,250,289,1374,152,14,0,2,55,36,93,127,15106,0.787518837
42003564100,1,882,356,0,0,0,0,0,0,0,0,0,2.8,165625,1,1,1,1,1,0,0,0,41,191,150,860,4,10,0,0,8,15,3,2,15106,0.787518837
42003459102,1,5658,2189,0,209,3.69,0,0,0,0,0,0,4.9,110313,1,1,1,1,1,0,0,0,774,1151,716,5304,113,160,0,0,81,62,0,104,15136,1.469284603
42003459201,1,5988,2801,0,101,1.69,0,0,0,0,1,0,4.7,107546,1,1,1,1,1,0,0,1,954,1022,973,5369,199,310,1,7,102,123,129,79,15136,1.469284603
42003460001,1,4250,1925,0,6,0.14,0,0,0,0,1,0,2.9,90739,1,1,1,1,1,0,0,1,778,700,1056,4136,49,25,0,2,38,27,140,79,15136,1.469284603
