Zip,ProductQuantity
15219,4
15110,95
15236,4
15236,3
15202-1730,8
15102,8
16101,8
15236,10
15212,11
16101,12
15236,13
15045,6
15147,7
15202-1730,14
16101,15
15212,17
15236,17
16101,18
15131,70
15131,3
15212,18
15061,20
16101,21
16101,22
15212,24
16101,25
15045,13
15236,27
15212,29
16101,30
15236,15
15147,22
15045,8
15236,20
16101,37
15208,37
15223,24
16101,38
15206,40
15219,40
15206,40
15212,45
15223,24
15236,47
15210,47
15208,47
15701,28
16101,54
15212,57
15212,60
15219,65
15045,10
16001,69
16101,70
15144,21
15024,75
15219,80
15219,80
15905,29
15208,100
15219,100
15701,23
15219,109
15219,110
15219,110
15530,52
15701,65
15701,29
15208,136
15701,19
16059,40
16059,40
15701,32
16059,20
16059,20
15530,32
15701,35
15212,255
16059,25
16059,10
15061,40
15212,300
15212,308
15701,28
15701,32
15219,20
15219,60
15226,80
15061,10
16001,441
15223,24
15014,5
15223,22
15102,125
16059,150
15061,5
15102,125
16059,10
15061,130
15061,380
15208,3
15208,62
16201,43
15213,2
15213,4
15701,1
15213,10
15001,1
15001,1
15001,2
15001,2
15001,3
15001,6
15001,9
15001,6
15001,18
15214,17
15214,25
15145,22
15145,6
15145,2
15145,4
15145,6
15145,5
15145,4
15010,30
15010,30
15010,30
15010,30
15010,30
15224,2
15224,2
15224,2
15213,1
15213,2
15213,77
15224,7
15905,2
15905,2
15905,4
15905,4
15106,2
15106,4
15106,8
15106,10
15106,10
15106,4
15106,8
15203,2320
15074,4
15074,5
15074,6
15074,4
15074,10
15074,10
15074,10
15074,20
15074,20
15219,20
15101,20
15101,88
15101,12
15904,55
15222,3
15222,3
15219,1
15219,1
15220,65
15214,2
15214,349
15110,153
15221,6
15221,161
16033,6
15102,4
15102,5
15102,4
15102,4
15236,3
15132,4
15132,4
15001,-7
15239,4
15239,4
15239,10
15239,295
15136,6
15136,6
15136,10
15136,8
15120,15
15120,14
15221,1
15120,185
15122,25
15120,4
15120,4
15120,4
15120,3
15120,9
15120,5
15120,2
15120,4
15212,8
16101,3
16101,4
16101,2
16101,2
16101,15
16101,15
16101,50
16101,100
16101,100
15218,1
15218,1
15218,1
15370,25
15370,60
15370,100
15132,10
15037,3
15037,2
15208,20
15236,1
15236,1
15236,1
15222,151
15108,1
15120,2
15120,2
15024,1
15024,1
15024,76
15221,45
15221,3
15226,6
15226,6
15226,8
15226,8
15226,12
15205,9
15205,9
15132,192
15206,2
15206,6
15206,4
15206,6
15147,2253
15236,136
15221,3
15221,260
15133,2
15133,229
15219,45
15132,1
15132,1
15132,1
15132,10
15132,7
15132,2
15132,59
15214,10
15214,10
15214,15
15214,25
15065,20
15213,8
15213,2
15037,735
15203,3
15146,1
15146,2
15146,2
15146,1
15146,1
15146,1
15146,1
15146,2
15146,2
15146,1
15146,1
15146,2
15146,73
15218,2
15218,2
15218,3
15218,3
15218,2
15218,4
15218,6
15208,8
15203,4
15219,1100
15219,4
15219,4
15210,3
15224,448
16101,7
16023,913
16117,6
15208,494
15206,6
15206,3
15206,6
16101,2
15424,747
16101,1
15207,980
15207,140
15001,323
15212,3
15212,6
15212,6
15132,1
15132,1
15132,1
15132,1
15132,1
15132,4
15238,1
15238,1
15238,1
15238,1
15238,1
15238,1
15238,1
15238,1
15238,1
15238,2
15238,478
15235,393
15116,1
15116,1
15116,1
15116,1
15116,2
15218,1
15219,10
15145,5
15145,5
15145,6
15145,8
15145,8
15145,8
15145,5
15145,8
15145,8
15145,4
15145,127
15235,15
15235,10
15210,1
15210,1
15210,1
15210,81
15035,8
15035,10
15207,277
15108,4
15132,6
15132,5
15224,1
15224,1
15213,2
15213,3
15213,3
15213,2
15213,2
15213,3
15229,2
16117,10
16117,15
16117,15
16117,15
16117,26
16117,26
16117,14
15221,724
15212,95
15501,1285
15205,274
15088,2
15088,2
15088,3
15213,1
15010,0
15010,34
15010,34
15010,34
15010,33
15010,67
15010,67
15224,3
15224,3
15224,3
15224,5
15224,7
15221,3
15221,3
15221,3
15221,3
15221,4
15221,5
15132,1
15212,2
16201,4
15212,4
16201,5
16001,5
16201,9
15045,8
16001,10
15045,4
15212,11
15147,5
16201,11
15212,11
15084,3
15084,6
15213,13
15205,5
15045,10
15084,6
16201,15
16201,15
16201,15
16201,15
16201,15
15236,10
15045,6
15045,2
15212,17
15084,8
15212,19
15147,9
15531,19
15212,19
15102,20
16001,20
16001,20
16001,20
15212,20
16201,21
15531,21
15531,21
15212,21
16101,21
16101,21
15223,11
16101,23
15061,25
15061,25
16101,25
16101,25
16001,25
15102,27
15212,27
15045,7
16201,30
16001,30
15045,7
15212,34
16201,35
16101,35
15212,35
15061,37
15061,37
15045,6
15061,40
16037,44
15045,22
15061,45
15090,20
15223,11
16101,53
15045,5
15219,60
15146,4
15206,65
15206,65
15090,20
15701,12
15552,20
15475,74
15236,25
15144,21
16059,20
16059,5
15219,85
15102,10
15090,45
15219,90
15090,35
15090,45
16059,30
15090,35
15024,125
15701,32
15212,180
15701,82
15223,11
15530,54
15223,9
15101,3
15101,15
15101,223
16059,40
16059,60
16059,10
15061,25
15102,30
15219,20
15101,25
15212,360
16059,410
15221,430
15101,20
16059,5
15061,140
15213,2
15213,2
15213,5
15212,480
15061,15
15212,615
15061,125
15061,300
15223,11
15061,160
15101,75
16059,5
15101,25
16059,105
15045,29
15061,130
15061,115
15045,114
15061,85
15061,426
15045,420
15208,307
15132,812
15037,287
15213,229
15220,277
16101,277
15701,6
15701,5
15146,1
15146,1
15146,1
15146,1
15146,2
15206,10
15206,6
15206,6
15206,7
15206,3
15206,1
15206,2
15206,8
15206,3
15201,1
15201,2
15201,4
15201,6
15201,10
15201,4
15201,18
15222,1
15222,1
15228,10
15220,6
15220,4
15220,68
15136,10
15210,10
15210,4
15025,4
15025,6
15025,6
15025,109
15219,3
15219,6
15219,7
15221,243
15214,296
15206,1
15206,1
15206,2
15206,2
15206,17
15206,9
15206,3
15206,6
15206,2
15206,4
15206,17
15206,8
15206,18
15206,12
15206,8
15206,21
15206,1
15206,7
15206,4
15206,3
15206,4
15206,1
15206,11
15206,1
15206,6
15206,5
15206,2
15206,1
15206,19
15206,6
15206,4
15206,5
15206,9
15206,6
15206,12
15206,3
15206,1
15206,15
15206,6
15206,2
15206,4
15206,2
15206,8
15206,8
15206,6
15206,7
15206,1
15206,2
15206,21
15206,1
15206,4
15206,3
15206,18
15206,18
15206,1
15206,5
15206,2
15206,3
15206,5
15206,2
15206,6
15206,1
15206,9
15206,2
15206,3
15206,27
15206,7
15206,14
15206,5
15206,23
15206,8
15132,106
15108,2
15108,6
15108,10
15227,4
15227,12
15239,6
15239,634
15221,2
15221,1
15219,13
15219,25
15219,25
15219,50
15219,38
15219,75
15212,5
15223,2
15223,2
15223,1
15223,2
15223,2
15223,2
15223,2
15223,2
15223,4
15223,1
15223,2
15223,3
15205,9
15205,9
15701,1
15701,1
15025,1
15025,1
15025,1
15025,1
15025,1
15025,1
15025,1
16059,18
16059,18
16059,36
16059,70
16059,70
15701,1
15701,2
15701,2
15701,2
15701,2
16059,10
16059,10
15212,3
15212,3
15212,3
15212,3
15212,3
15212,6
15212,6
15212,4
15212,4
15108,394
15243,1
15243,2
15243,2
15126,1
15126,2
15037,10
15037,10
15037,5
15037,10
15037,10
15037,8
15037,76
15221,5
15221,5
15221,3
15221,5
15221,10
16001,2
16001,2
16001,2
16001,3
16001,3
15205,6
15205,6
15205,6
15205,5
15205,10
15205,8
15205,12
15110,10
15110,20
15110,15
15147,2158
15024,1
15024,113
15133,214
15216,2
15221,195
15229,2
15229,2
15229,2
15229,2
15229,2
15229,2
15229,2
15229,4
15229,10
15045,20
15045,109
15221,410
15218,1
15132,714
15226,5
15219,109
15206,5
15206,4
15206,8
16001,3
16001,3
16001,18
16001,30
16001,30
16001,25
16001,29
16101,1
16101,1
16101,1
16101,1
15025,3
15025,2
15025,2
15025,400
15206,3
15206,3
15206,1
15206,4
15206,4
15206,5
15206,1
15206,3
15206,7
15206,3
15206,2
15206,2
15206,6
15206,1
15206,3
15206,2
15206,2
15206,1
15206,6
15206,2
15206,1
15206,15
15206,6
15206,4
15206,10
15206,7
15206,3
15206,1
15206,4
15206,3
15206,29
15206,4
15206,2
15206,11
15206,3
15206,2
15206,5
15206,5
15206,8
15206,9
15206,1
15206,18
15206,8
15206,8
15206,2
15206,18
15206,16
15206,15
15206,3
15206,5
15206,2
15206,2
15206,7
15206,3
15206,18
15206,2
15206,6
15206,1
15206,11
15206,4
15206,2
15206,11
15206,6
15206,1
15206,1
15206,16
15206,9
15206,7
15206,1
15206,12
15206,4
15206,3
15206,17
15206,5
15206,1
15206,1
15206,3
15206,10
15206,2
15206,9
15206,2
15206,11
15206,1
15206,19
15206,12
15206,4
15206,27
15206,17
15206,17
15206,1
15206,3
15206,3
15206,2
15206,7
15206,6
15206,3
15206,8
15206,4
15206,12
15206,5
15206,4
15206,6
15206,3
15206,3
15206,5
15206,15
15206,2
15206,18
15206,1
15206,16
15206,1
15206,1
15206,4
15206,6
15206,3
15206,1
15206,4
15206,2
15206,8
15206,2
15206,34
15206,3
15206,7
15206,11
15003,4
15003,4
15003,4
15003,4
15003,8
15003,5
15003,15
15003,15
15003,8
15003,8
15003,38
15003,13
15003,13
15003,32
15003,15
15206,56
15228,5
15228,5
15228,5
15228,5
15228,5
15228,5
15228,6
15228,6
15228,8
15228,8
15228,5
15228,10
15228,4
15228,8
15228,8
15228,8
15228,16
15228,10
15116,2
15122,1
15122,1
15122,2
15122,2
15122,2
15132,12
15132,247
16115,10
15208,3
15208,3
15208,3
15208,5
15037,2
15037,180
15236,3
15236,3
15236,3
15236,3
15236,3
15025,168
15206,1
15206,1
15206,2
15206,2
15206,90
15203,1
15203,1
15203,2
15146,1
15146,1
15146,1
15146,1
15146,1
15122,10
15104,8
15104,8
15140,108
15131,1
15131,3
15131,3
15131,3
15131,3
15131,6
15131,6
15131,2
15131,6
15131,6
15131,6
15131,6
15208,4
15208,4
15235,466
16201,100
16201,50
16201,50
16201,100
15203,2
15210,4
16105,1
16105,1
15210,457
15132,150
15206,7
15206,3
15206,2
15206,3
15206,3
15206,2
15206,5
15206,1
15206,8
15206,7
15206,12
15206,9
15206,2
15206,4
15206,1
15206,2
15206,13
15206,3
15206,13
15206,3
15206,6
15206,3
15206,7
15206,22
15206,12
15206,12
15206,16
15206,2
15206,2
15206,2
15206,2
15206,12
15206,3
15206,2
15206,1
15206,3
15206,3
15206,3
15206,2
15206,4
15206,5
15206,7
15206,7
15206,1
15206,6
15206,5
15206,8
15206,1
15206,1
15206,1
15206,17
15206,12
15206,27
15206,18
15206,4
15206,16
15206,4
15206,1
15206,2
15206,4
15206,27
15206,6
15206,3
15206,8
15206,1
15206,12
15206,1
15206,9
15206,3
15206,7
15206,2
15206,7
15206,2
15206,1
15206,22
15206,3
15206,1
15206,5
15206,2
15206,7
15206,7
15206,12
15206,1
15206,2
15206,1
15206,1
15206,2
15206,15
15206,1
15206,3
15206,5
15206,28
15206,1
15206,6
15206,6
15206,3
15206,23
15206,2
15206,5
15206,2
15206,18
15206,2
15206,3
15206,7
15206,2
15206,8
15206,3
15206,1
15206,12
15206,3
15206,2
15206,41
15206,18
15206,25
15206,22
15206,19
15206,3
15206,12
15206,1
15206,10
15206,23
15206,1
15206,3
15206,5
15206,3
15206,31
15206,5
15206,1
15206,3
15206,1
15206,29
15206,4
15206,9
15206,1
15206,4
15206,17
15206,1
15206,7
15206,4
15206,8
15206,2
15206,2
15206,2
15206,3
15206,2
15206,1
15206,1
15206,1
15206,4
15206,23
15206,2
15206,11
15206,3
15206,1
15206,5
15206,34
15206,15
15206,1
15206,3
15206,31
15206,6
15206,2
16001,5
15045,3
15212,10
16001,10
16001,10
15202-1730,10
15202-1730,11
15212,13
15236,20
15045,7
16001,30
16001,30
15238,6
16001,20
15238,7
15120,40
15212,41
15701,14
15238,6
15219,50
16037,55
15090,35
15212,60
16001,61
15701,14
16001,35
15045,15
16001,70
15090,19
16001,71
16001,47
15090,20
15144,24
15147,2
15238,4
15208,85
15208,91
15090,45
15531,56
15212,120
15238,8
15219,150
15239,17
15212,160
15212,180
15905,86
16001,127
16001,235
15222,25
15222,25
15222,25
15905,153
15222,30
15701,151
15219,40
15905,235
15701,230
15701,246
15120,495
15212,1500
15045,229
15204,1544
15148,3
15148,2
15148,4
15147,2
15147,1
15147,1
15213,2
15213,2
16101,5
16101,10
16101,15
15132,956
15210,7
15210,14
15210,6
15210,15
15210,15
16117,22
15236,172
15210,1
15210,1
15210,1
15210,1
15210,219
15207,2
15207,1
15207,1
15207,2
15207,2
15110,210
15236,1
15236,1
15236,3
15236,12
15131,225
15206,2
15206,7
15206,2
15206,11
15206,3
15206,4
15206,32
15206,2
15206,6
15206,15
15206,2
15206,5
15206,3
15206,18
15206,8
15206,3
16156,2
16143,4
16141,4
16101,6
16101,23
15104,25
15102,1
15102,2
15102,172
16101,6
15222,5
15222,5
15222,5
15222,7
15222,7
15222,7
15222,7
15222,7
15222,5
15222,8
16101,4
16101,4
16132,6
15140,222
16102,3
16120,2
15219,20
15208,3563
15235,6
15235,4
15207,198
15701,1
15701,3
15701,4
15701,5
15905,2
15102,5
15701,6
15212,6
15701,8
15701,8
15905,2
15905,5
15701,8
15701,8
15701,10
15905,8
15701,10
15701,10
15212,10
15212,10
15212,10
15212,11
15147,2
15701,12
15701,12
15905,4
15701,12
15701,12
15701,12
15701,14
15701,14
15701,15
15701,15
15905,7
15701,16
15701,16
15701,16
15905,8
15701,18
15701,18
15701,18
15701,18
15701,18
15701,18
15212,18
15701,19
15701,20
15905,11
15701,22
15701,22
15701,22
15065,23
15701,23
15212,23
15701,24
15701,24
15905,12
15701,25
15701,25
15226,15
15701,26
15701,26
15905,15
15701,28
15905,18
15701,30
15905,16
15701,30
15701,32
15701,32
15701,32
15905,20
15701,36
15905,21
15701,38
15223,18
15701,40
15701,44
15905,25
15212,47
15219,50
15219,60
15701,32
15530,15
15219,20
15014,5
15145,6
15145,6
15145,108
16115,10
16115,100
16115,12
15213,5
15204,5
15102,185
16037,3
16037,3
16037,3
16037,6
16037,2
16037,6
16037,9
16037,9
15101,4
15101,335
15238,1
15238,406
15224,9
15224,14
15222,2
15222,2
15222,2
15222,3
15222,3
15222,3
15222,2
15222,2
15222,3
15222,1
15222,3
15222,2
15222,4
15222,3
15222,4
15222,4
15222,3
15045,75
15201,3
15301,55
16101,8
16101,10
16101,8
16101,8
16101,8
16101,8
16101,8
16101,10
16101,15
15104,170
15221,308
15228,305
15224,4
15214,72
15207,1
15207,1
15207,1
15207,234
15104,10
15104,4
15102,1
15102,2
15102,2
15102,2
15102,2
15102,2
15102,3
15102,3
15102,3
15102,5
15102,5
15132,4
15132,10
15132,168
16023,1
16023,2
16023,4
16023,4
16023,8
16023,4
16023,7
15239,10
15239,860
15207,110
15205,9
15205,9
15001,1
15001,1
15001,3
15221,158
15212,10
15212,2
15212,5
15219,25
15219,50
15005-1716,2
15005-1716,3
15005-1716,3
15005-1716,3
15005-1716,3
15005-1716,3
15005-1716,6
15005-1716,2
15005-1716,2
15005-1716,8
15005-1716,10
15219,25
15219,50
15224,129
15065,1558
16001,10
16001,10
16001,10
16001,10
15236,10
16001,10
16001,15
15045,5
15045,10
16001,20
15045,7
15045,13
15045,16
15132,30
15238,5
15238,7
15238,6
15238,7
15238,5
15238,6
15045,5
15144,28
15238,8
15238,6
15045,230
15206,9
15206,3
15206,5
15206,3
15206,6
15206,2
15206,13
15206,2
15206,6
15206,11
15206,11
15206,4
15206,10
15206,2
15206,4
15206,2
15206,6
15206,3
15206,6
15206,4
15206,8
15206,9
15206,11
15206,8
15206,1
15206,5
15206,14
15206,5
15206,11
15206,1
15206,6
15206,1
15206,17
15206,4
15206,19
15206,22
15206,1
15206,12
15206,4
15206,1
15206,8
15206,27
15206,2
15206,1
15206,5
15206,2
15206,4
15206,5
15206,2
15206,26
15208,11
15136,4
15136,6
15136,6
15136,10
15207,6
15207,3
15207,3
15207,6
15207,4
15207,46
15110,43
15110,10
15108,55
16057,2
16057,8
16057,6
16057,8
16057,12
16057,12
16057,12
16057,8
16057,8
15208,5
15208,20
15208,10
15208,10
15208,10
15206,12
15206,1
15206,4
15206,4
15206,4
15206,4
15206,4
15206,8
15206,4
15206,6
15206,6
15206,8
15206,6
15206,8
15206,8
15206,10
15139,1
15139,225
15236,2
15236,1
15236,1
15236,180
15236,2
15236,2
15236,4
15236,7
16050,3
15218,3
15218,53
15215,1
15215,4
15065,10
15065,10
15221,4
15205,1
15205,2
15205,2
15205,2
15205,2
15205,4
15147,932
15146,331
15024,1
15024,1
15024,559
15133,1
15133,1
15133,1
15133,1
15133,437
15221,24
15221,10
15218,8
15218,340
15227,4
15227,3
15227,6
15227,5
15221,6
15221,384
15206,6
15206,4
15206,4
15206,4
15217,1
15217,1
15217,2
15147,1
15147,1
15227,1
15227,4
15227,4
15010,30
15010,30
15010,40
15010,30
15010,40
15010,30
16101,28
16117,22
16101,2
16101,9
15059,2
15059,5
15059,8
15059,6
15059,7
15059,3
15120,265
15208,391
15045,13
15045,5
15045,87
15210,4
15037,2
15037,2
15037,217
15025,200
15216,6
15146,1
15146,1
15146,1
15146,1
15146,1
15146,2
15146,1
15146,2
15146,72
15203,2
15203,2
15210,2
15210,2
15132,375
15132,1
15132,1
15132,1
15132,1
15132,1
15132,163
15208,1
15208,2
15208,2
15208,4
15228,2
15935,1
15935,2
15935,5
15935,11
15935,5
15203,1
15203,2
15203,1
15110,4731
15206,231
15207,1
15207,1
15207,3
15227,9
15227,9
15226,2
15226,4
15701,2
15701,2
15701,5
15120,3
15120,3
15120,2
15145,6
15145,8
15145,6
15132,244
15144,10
15144,8
15144,30
15144,9
15144,9
15144,9
15144,9
15144,10
15144,10
15210,486
15207,1
15228,114
15236,98
15213,1
15213,1
15213,1
15213,21
15213,2
15213,2
15108,1
15108,2
15108,2
15108,3
15219,10
15219,10
15219,10
15219,15
15905,39
15905,132
15905,120
15205,4
15205,1
15205,1
15205,2
15214,13
15214,20
15701,2
15236,2
15236,2
15236,4
15235,10
15235,8
15235,20
15235,10
16023,3
16023,8
15005-1716,2
15140,234
15214,1
15214,1
15214,1
15214,1
15214,1
15214,1
15214,1
15214,2
15214,1
15214,1
15101,15
15101,360
15701,59
15701,117
15045,57
15025,5
15206,5
15206,1
15206,8
15206,2
15206,4
15206,6
15206,1
15206,2
15206,5
15206,4
15206,3
15206,5
15206,7
15206,2
15206,1
15206,2
15206,2
15206,15
15206,8
15206,2
15206,5
15206,34
15206,1
15206,2
15206,5
15206,2
15206,3
15206,4
15206,1
15206,3
15206,2
15206,3
15206,13
15206,23
15206,21
15206,2
15206,5
15206,6
15206,3
15206,15
15206,7
15206,14
15206,12
15206,2
15206,4
15206,6
15206,2
15206,2
15206,3
15206,2
15206,27
15206,12
15206,34
15206,4
15206,3
15206,3
15206,1
15206,3
15530,2
15530,4
15530,4
15530,4
15530,4
15530,4
15220,4
15220,4
15220,152
15210,20
15210,4
15210,787
15025,2
15025,4
15025,6
15025,173
15219,10
15219,198
15228,49
15214,265
15104,6
15227,10
15227,5
15227,5
15701,1
15701,1
15701,1
15701,1
15701,1
15222,66
15221,1
15221,216
15132,44
15236,3
15236,3
15207,1
15211,8
15211,10
